frame,timestamp,track_id,class,x1,y1,x2,y2,confidence
647,11:48:23,34,person,312,326,1172,714,0.849
647,11:48:23,38,person,113,392,316,717,0.834
647,11:48:23,42,sports ball,72,693,114,720,0.451
649,11:48:23,34,person,313,326,1170,714,0.851
649,11:48:23,38,person,111,393,316,717,0.866
649,11:48:23,42,sports ball,71,693,112,720,0.431
651,11:48:23,34,person,316,326,1170,714,0.859
651,11:48:23,38,person,113,393,317,717,0.826
651,11:48:23,42,sports ball,70,693,112,720,0.431
653,11:48:23,34,person,320,327,1171,714,0.847
653,11:48:23,38,person,109,396,313,717,0.813
655,11:48:23,34,person,343,327,1198,714,0.814
655,11:48:23,38,person,113,401,315,717,0.775
657,11:48:24,34,person,331,327,1186,713,0.845
657,11:48:24,38,person,114,403,315,717,0.741
659,11:48:24,34,person,322,327,1175,713,0.838
659,11:48:24,38,person,110,401,312,717,0.810
661,11:48:24,34,person,322,327,1174,713,0.828
661,11:48:24,38,person,107,401,310,718,0.864
661,11:48:24,39,person,0,141,266,708,0.655
663,11:48:24,34,person,318,327,1168,713,0.784
665,11:48:24,34,person,317,327,1165,713,0.759
667,11:48:24,34,person,319,328,1165,713,0.705
669,11:48:24,34,person,324,328,1168,713,0.731
671,11:48:25,34,person,319,327,1162,713,0.767
673,11:48:25,34,person,320,326,1165,713,0.791
675,11:48:25,34,person,321,326,1165,713,0.771
675,11:48:25,39,cell phone,61,174,344,712,0.530
677,11:48:25,34,person,321,327,1162,713,0.827
679,11:48:25,34,person,321,326,1164,713,0.775
679,11:48:25,39,cell phone,58,160,366,712,0.864
681,11:48:25,34,person,322,327,1163,713,0.843
681,11:48:25,39,cell phone,52,150,378,712,0.528
683,11:48:25,34,person,320,327,1158,713,0.814
683,11:48:25,39,cell phone,57,150,391,711,0.822
685,11:48:25,34,person,320,327,1157,713,0.758
685,11:48:25,39,cup,55,152,396,712,0.420
687,11:48:26,34,person,324,327,1162,713,0.725
687,11:48:26,39,cell phone,49,151,398,713,0.565
689,11:48:26,34,person,325,327,1160,713,0.800
689,11:48:26,39,cell phone,44,152,398,713,0.434
691,11:48:26,34,person,324,327,1158,713,0.832
693,11:48:26,34,person,325,327,1159,713,0.823
693,11:48:26,39,cell phone,48,162,403,715,0.445
695,11:48:26,34,person,320,327,1153,713,0.807
697,11:48:26,34,person,313,327,1152,713,0.724
699,11:48:26,34,person,304,326,1149,713,0.736
701,11:48:27,34,person,253,326,1111,713,0.719
703,11:48:27,34,person,268,327,1127,713,0.778
705,11:48:27,34,person,285,328,1141,712,0.850
707,11:48:27,34,person,302,327,1157,712,0.843
709,11:48:27,34,person,312,327,1166,713,0.838
711,11:48:27,34,person,314,326,1167,713,0.838
711,11:48:27,39,cell phone,44,163,407,711,0.684
713,11:48:27,34,person,316,326,1167,713,0.770
713,11:48:27,39,cell phone,37,158,411,710,0.652
715,11:48:27,34,person,315,327,1162,713,0.835
715,11:48:27,39,person,25,153,408,710,0.684
717,11:48:28,34,person,306,326,1154,713,0.745
717,11:48:28,39,cell phone,18,149,409,710,0.734
719,11:48:28,34,person,319,327,1167,713,0.776
719,11:48:28,39,cell phone,15,146,412,710,0.763
721,11:48:28,34,person,324,325,1175,713,0.762
721,11:48:28,39,cell phone,14,147,414,712,0.454
723,11:48:28,34,person,323,326,1172,713,0.816
723,11:48:28,38,person,94,354,326,718,0.749
725,11:48:28,34,person,315,326,1165,714,0.819
725,11:48:28,38,person,87,352,325,718,0.834
727,11:48:28,34,person,316,326,1166,714,0.827
727,11:48:28,38,person,93,352,330,718,0.876
729,11:48:28,34,person,314,326,1160,714,0.836
729,11:48:28,38,person,97,353,332,717,0.853
729,11:48:28,44,sports ball,58,659,102,695,0.759
731,11:48:28,34,person,316,325,1164,713,0.834
731,11:48:28,38,person,98,352,333,717,0.827
731,11:48:28,44,sports ball,56,657,101,693,0.718
733,11:48:29,34,person,316,326,1161,713,0.856
733,11:48:29,38,person,99,352,334,717,0.833
733,11:48:29,44,sports ball,56,657,101,694,0.715
735,11:48:29,34,person,317,327,1159,713,0.877
735,11:48:29,38,person,99,353,333,717,0.861
735,11:48:29,44,sports ball,56,658,101,695,0.669
737,11:48:29,34,person,315,326,1156,713,0.863
737,11:48:29,38,person,99,352,333,718,0.849
737,11:48:29,44,sports ball,55,658,102,695,0.730
737,11:48:29,39,person,0,63,372,716,0.420
739,11:48:29,34,person,322,327,1162,714,0.858
739,11:48:29,38,person,99,351,334,717,0.858
739,11:48:29,44,sports ball,55,657,101,694,0.743
741,11:48:29,34,person,319,328,1158,714,0.841
741,11:48:29,38,person,99,349,335,717,0.809
741,11:48:29,44,sports ball,56,655,101,692,0.687
743,11:48:29,34,person,317,327,1157,714,0.861
743,11:48:29,38,person,98,346,334,716,0.861
743,11:48:29,44,sports ball,54,653,101,691,0.471
745,11:48:29,34,person,315,327,1154,714,0.871
745,11:48:29,38,person,97,345,333,715,0.763
747,11:48:29,34,person,315,328,1152,713,0.861
747,11:48:29,38,person,95,343,331,714,0.887
749,11:48:30,34,person,317,327,1155,714,0.813
749,11:48:30,38,person,94,341,329,712,0.890
749,11:48:30,44,sports ball,52,647,97,684,0.491
751,11:48:30,34,person,313,327,1151,713,0.822
751,11:48:30,38,person,94,340,328,711,0.881
751,11:48:30,44,sports ball,52,646,98,683,0.492
751,11:48:30,39,person,0,75,344,703,0.422
753,11:48:30,34,person,312,326,1151,714,0.838
753,11:48:30,38,person,93,341,327,712,0.892
753,11:48:30,44,sports ball,51,646,97,684,0.409
755,11:48:30,34,person,314,326,1153,714,0.809
755,11:48:30,38,person,93,340,326,711,0.888
755,11:48:30,44,sports ball,51,646,96,684,0.419
757,11:48:30,34,person,316,327,1154,714,0.846
757,11:48:30,38,person,93,342,326,712,0.893
757,11:48:30,44,sports ball,51,646,96,684,0.516
759,11:48:30,34,person,316,327,1153,714,0.833
759,11:48:30,38,person,93,342,325,712,0.889
759,11:48:30,44,sports ball,51,647,96,685,0.498
761,11:48:30,34,person,316,328,1151,714,0.855
761,11:48:30,38,person,92,342,325,713,0.896
761,11:48:30,44,sports ball,50,647,95,685,0.614
763,11:48:30,34,person,316,327,1152,713,0.867
763,11:48:30,38,person,91,342,324,713,0.893
763,11:48:30,44,sports ball,49,646,94,685,0.740
765,11:48:31,34,person,315,326,1152,713,0.830
765,11:48:31,38,person,92,341,325,712,0.889
765,11:48:31,44,sports ball,50,646,94,683,0.611
767,11:48:31,34,person,316,327,1150,713,0.871
767,11:48:31,38,person,92,340,325,711,0.895
767,11:48:31,44,sports ball,50,646,94,683,0.644
769,11:48:31,34,person,314,327,1150,713,0.857
769,11:48:31,38,person,91,341,324,712,0.898
769,11:48:31,44,sports ball,49,646,93,683,0.729
771,11:48:31,34,person,316,327,1152,713,0.845
771,11:48:31,38,person,91,340,324,712,0.890
771,11:48:31,44,sports ball,48,646,92,683,0.748
773,11:48:31,34,person,316,327,1150,713,0.842
773,11:48:31,38,person,90,340,324,713,0.887
773,11:48:31,44,sports ball,47,646,91,683,0.623
775,11:48:31,34,person,317,326,1153,713,0.841
775,11:48:31,38,person,89,339,324,712,0.900
775,11:48:31,44,sports ball,45,646,89,682,0.534
777,11:48:31,34,person,315,326,1150,714,0.824
777,11:48:31,38,person,85,342,319,715,0.902
779,11:48:31,34,person,314,327,1146,713,0.847
779,11:48:31,38,person,86,363,311,717,0.875
781,11:48:32,34,person,320,327,1150,713,0.835
781,11:48:32,38,person,110,381,326,717,0.760
783,11:48:32,34,person,326,326,1155,713,0.826
783,11:48:32,38,person,129,368,354,717,0.851
785,11:48:32,34,person,324,325,1156,714,0.831
785,11:48:32,38,person,130,341,368,710,0.704
787,11:48:32,34,person,322,325,1155,714,0.782
787,11:48:32,38,person,126,305,365,676,0.873
789,11:48:32,34,person,319,325,1152,713,0.805
789,11:48:32,38,person,123,270,364,646,0.867
791,11:48:32,34,person,314,325,1147,714,0.786
791,11:48:32,38,person,121,254,363,632,0.867
791,11:48:32,47,sports ball,80,543,120,579,0.596
793,11:48:32,34,person,311,326,1145,714,0.825
793,11:48:32,38,person,118,247,359,623,0.876
793,11:48:32,47,sports ball,75,538,119,576,0.417
795,11:48:33,34,person,302,326,1139,714,0.792
795,11:48:33,38,person,116,242,357,619,0.858
795,11:48:33,47,sports ball,71,533,116,571,0.581
797,11:48:33,34,person,294,326,1136,714,0.761
797,11:48:33,38,person,115,241,355,617,0.825
799,11:48:33,34,person,292,326,1140,714,0.718
799,11:48:33,39,cell phone,38,51,427,646,0.550
801,11:48:33,34,person,215,326,1085,713,0.715
801,11:48:33,39,cell phone,26,49,441,684,0.506
803,11:48:33,34,person,154,325,1051,712,0.696
803,11:48:33,39,cell phone,36,49,440,662,0.807
805,11:48:33,34,person,123,326,1042,713,0.772
807,11:48:33,34,person,105,325,1045,712,0.770
807,11:48:33,39,cell phone,35,48,432,641,0.512
809,11:48:33,34,person,94,325,1053,712,0.778
809,11:48:33,39,cell phone,26,48,429,644,0.559
811,11:48:34,34,person,93,325,1069,712,0.676
811,11:48:34,39,cell phone,35,50,436,642,0.873
813,11:48:34,34,person,98,326,1085,712,0.766
813,11:48:34,39,wine glass,27,48,446,673,0.700
815,11:48:34,34,person,80,326,1085,713,0.715
815,11:48:34,39,wine glass,18,49,449,693,0.662
817,11:48:34,34,person,116,325,1123,713,0.729
819,11:48:34,34,person,195,326,1186,713,0.764
819,11:48:34,38,person,106,249,347,627,0.709
821,11:48:34,34,person,229,326,1208,713,0.784
821,11:48:34,38,person,107,249,350,629,0.868
823,11:48:34,34,person,243,325,1211,713,0.809
823,11:48:34,38,person,112,252,352,631,0.835
825,11:48:34,34,person,251,326,1207,713,0.763
825,11:48:34,38,person,111,255,349,631,0.876
825,11:48:34,48,sports ball,72,551,118,590,0.460
827,11:48:35,34,person,259,327,1207,714,0.770
827,11:48:35,38,person,111,255,348,630,0.874
827,11:48:35,48,sports ball,74,550,118,587,0.553
829,11:48:35,34,person,262,327,1200,713,0.819
829,11:48:35,38,person,113,256,347,630,0.867
829,11:48:35,48,sports ball,74,552,118,589,0.574
831,11:48:35,34,person,267,328,1198,714,0.832
831,11:48:35,38,person,112,258,344,630,0.763
831,11:48:35,48,sports ball,71,553,116,591,0.448
833,11:48:35,34,person,274,328,1197,713,0.831
833,11:48:35,38,person,111,258,344,632,0.848
833,11:48:35,48,sports ball,71,553,116,591,0.486
835,11:48:35,34,person,272,327,1191,714,0.833
835,11:48:35,38,person,111,258,343,631,0.864
835,11:48:35,48,sports ball,71,553,116,591,0.566
837,11:48:35,34,person,274,327,1188,714,0.831
837,11:48:35,38,person,111,259,342,631,0.714
837,11:48:35,48,sports ball,70,552,115,591,0.469
839,11:48:35,34,person,273,327,1181,713,0.796
839,11:48:35,38,person,110,258,341,630,0.720
839,11:48:35,48,sports ball,70,551,115,590,0.526
841,11:48:36,34,person,274,326,1180,713,0.825
841,11:48:36,38,person,109,258,341,632,0.638
841,11:48:36,48,sports ball,69,552,113,591,0.539
843,11:48:36,34,person,277,326,1177,714,0.853
843,11:48:36,38,person,109,257,342,633,0.692
843,11:48:36,48,sports ball,70,554,112,591,0.562
845,11:48:36,34,person,280,326,1175,714,0.833
845,11:48:36,38,person,110,257,341,631,0.779
845,11:48:36,48,sports ball,69,550,112,588,0.587
847,11:48:36,34,person,267,325,1163,713,0.799
847,11:48:36,38,person,121,228,350,598,0.807
849,11:48:36,34,person,171,324,1093,713,0.763
849,11:48:36,38,person,129,131,374,532,0.755
851,11:48:36,34,person,128,324,1074,713,0.787
851,11:48:36,38,person,138,117,356,475,0.468
853,11:48:36,34,person,105,324,1072,713,0.794
853,11:48:36,38,person,143,105,351,446,0.778
855,11:48:36,34,person,90,325,1074,714,0.798
855,11:48:36,38,person,143,102,349,438,0.693
857,11:48:37,34,person,80,325,1078,714,0.793
857,11:48:37,38,person,139,105,347,443,0.577
859,11:48:37,34,person,76,325,1090,713,0.784
859,11:48:37,38,person,138,109,346,448,0.616
861,11:48:37,34,person,67,324,1096,714,0.801
861,11:48:37,38,person,135,112,344,451,0.787
863,11:48:37,34,person,63,324,1102,713,0.776
863,11:48:37,38,person,132,113,340,453,0.736
863,11:48:37,49,sports ball,93,368,132,403,0.610
865,11:48:37,34,person,57,325,1105,713,0.768
865,11:48:37,49,sports ball,92,371,129,405,0.400
867,11:48:37,34,person,50,325,1108,713,0.775
867,11:48:37,38,dog,129,127,338,470,0.455
869,11:48:37,34,person,47,325,1114,713,0.799
869,11:48:37,38,person,130,155,347,509,0.784
871,11:48:37,34,person,60,326,1132,713,0.822
871,11:48:37,38,person,126,184,353,553,0.817
873,11:48:38,34,person,97,325,1163,713,0.793
873,11:48:38,38,person,124,215,353,586,0.868
875,11:48:38,34,person,164,326,1210,713,0.798
875,11:48:38,38,person,123,239,355,615,0.818
877,11:48:38,34,person,205,326,1233,713,0.833
877,11:48:38,38,person,120,259,353,635,0.788
879,11:48:38,34,person,227,326,1238,714,0.798
879,11:48:38,38,person,115,274,347,648,0.841
881,11:48:38,34,person,238,326,1234,714,0.747
881,11:48:38,38,person,112,283,342,653,0.850
881,11:48:38,53,sports ball,67,575,107,612,0.685
883,11:48:38,34,person,246,326,1228,714,0.834
883,11:48:38,38,person,110,287,339,654,0.761
885,11:48:38,34,person,244,326,1215,713,0.821
885,11:48:38,38,person,106,293,334,656,0.774
887,11:48:39,34,person,244,326,1205,713,0.807
887,11:48:39,38,person,99,294,325,651,0.871
889,11:48:39,34,person,238,325,1195,713,0.729
889,11:48:39,38,person,91,288,317,644,0.896
891,11:48:39,34,person,218,325,1174,713,0.746
891,11:48:39,38,person,87,282,312,633,0.773
893,11:48:39,34,person,189,325,1151,713,0.763
893,11:48:39,38,person,82,270,308,621,0.602
895,11:48:39,34,person,134,326,1106,713,0.738
897,11:48:39,34,person,106,326,1092,713,0.809
899,11:48:39,34,person,87,326,1088,712,0.785
901,11:48:39,34,person,78,326,1092,712,0.801
903,11:48:40,34,person,67,325,1098,712,0.785
905,11:48:40,34,person,59,325,1104,712,0.759
907,11:48:40,34,person,60,325,1115,712,0.784
909,11:48:40,34,person,53,325,1118,713,0.779
911,11:48:40,34,person,79,325,1144,712,0.707
913,11:48:40,34,person,175,326,1217,713,0.708
915,11:48:40,34,person,239,327,1255,714,0.593
917,11:48:40,34,person,0,191,1280,714,0.648
919,11:48:41,34,person,0,139,1280,714,0.577
921,11:48:41,34,person,84,247,1263,714,0.670
923,11:48:41,34,person,82,297,1151,713,0.701
925,11:48:41,34,person,74,315,1113,713,0.792
927,11:48:41,34,person,68,321,1105,713,0.801
927,11:48:41,65,person,14,1,1196,714,0.520
929,11:48:41,34,person,65,323,1108,713,0.760
931,11:48:41,34,person,60,325,1112,713,0.792
931,11:48:41,65,person,68,69,1141,713,0.414
933,11:48:41,34,person,59,326,1117,713,0.812
933,11:48:41,65,person,0,21,1119,715,0.478
935,11:48:42,34,person,47,326,1115,714,0.802
935,11:48:42,65,person,0,8,1115,714,0.600
937,11:48:42,34,person,48,325,1125,714,0.814
937,11:48:42,65,person,0,10,1157,714,0.621
939,11:48:42,34,person,42,325,1126,714,0.774
939,11:48:42,65,person,4,11,1167,713,0.787
941,11:48:42,34,person,39,325,1129,713,0.744
941,11:48:42,65,person,19,18,1173,712,0.522
943,11:48:42,34,person,49,325,1140,713,0.728
945,11:48:42,34,person,116,326,1196,713,0.711
947,11:48:42,34,person,141,326,1208,713,0.705
949,11:48:42,34,person,147,326,1203,714,0.791
951,11:48:43,34,person,152,327,1197,713,0.733
953,11:48:43,34,person,169,326,1204,712,0.722
953,11:48:43,65,person,101,92,1155,710,0.481
955,11:48:43,34,person,169,326,1197,712,0.722
957,11:48:43,34,person,124,326,1158,712,0.696
959,11:48:43,34,person,114,326,1150,712,0.793
961,11:48:43,34,person,162,326,1189,713,0.768
963,11:48:43,34,person,187,326,1204,713,0.798
965,11:48:43,34,person,200,327,1205,713,0.798
967,11:48:44,34,person,220,326,1221,712,0.731
967,11:48:44,67,person,18,327,293,709,0.866
969,11:48:44,34,person,217,327,1205,713,0.815
969,11:48:44,67,person,22,329,293,706,0.905
971,11:48:44,34,person,221,327,1201,712,0.801
971,11:48:44,67,person,22,325,290,698,0.817
973,11:48:44,34,person,209,327,1188,713,0.778
973,11:48:44,67,cat,45,321,303,682,0.737
975,11:48:44,34,person,210,327,1183,713,0.782
975,11:48:44,67,tv,52,158,418,671,0.556
977,11:48:44,34,person,153,326,1153,713,0.777
977,11:48:44,67,tv,34,100,428,650,0.459
979,11:48:44,34,person,122,326,1132,713,0.803
979,11:48:44,70,person,17,248,248,600,0.678
981,11:48:44,34,person,95,327,1115,713,0.832
981,11:48:44,70,person,0,209,218,575,0.884
983,11:48:45,34,person,82,327,1112,714,0.825
983,11:48:45,70,person,0,222,195,592,0.909
985,11:48:45,34,person,68,327,1108,714,0.788
985,11:48:45,70,person,0,253,181,628,0.825
987,11:48:45,34,person,64,326,1113,713,0.792
987,11:48:45,70,person,0,299,177,671,0.783
989,11:48:45,34,person,165,327,1192,714,0.844
989,11:48:45,70,person,6,330,234,697,0.651
991,11:48:45,34,person,262,327,1268,714,0.728
991,11:48:45,70,person,0,256,256,714,0.519
993,11:48:45,34,person,337,327,1280,712,0.477
993,11:48:45,67,person,9,0,509,695,0.726
995,11:48:45,65,person,126,171,1132,715,0.547
997,11:48:46,65,person,84,137,1184,715,0.594
999,11:48:46,34,person,424,328,1280,713,0.689
1001,11:48:46,34,person,478,328,1280,714,0.502
1005,11:48:46,34,person,499,327,1280,716,0.408
1007,11:48:46,34,person,377,312,1246,718,0.597
1009,11:48:46,34,person,279,244,1261,717,0.575
1011,11:48:46,34,person,236,199,1280,717,0.554
1013,11:48:47,34,person,189,177,1260,717,0.468
1015,11:48:47,34,person,143,177,1205,716,0.425
1015,11:48:47,70,person,0,346,204,718,0.481
1017,11:48:47,34,cell phone,159,163,1175,709,0.465
1025,11:48:47,34,cell phone,193,159,1141,705,0.658
1027,11:48:47,34,cell phone,223,160,1116,705,0.773
1029,11:48:47,34,cell phone,247,159,1097,706,0.730
1029,11:48:47,77,remote,436,161,921,711,0.447
1033,11:48:48,34,person,310,158,1160,711,0.401
1033,11:48:48,77,person,267,158,767,713,0.477
1035,11:48:48,34,person,370,269,1085,712,0.564
1037,11:48:48,34,person,387,309,1067,713,0.566
1039,11:48:48,34,person,424,327,1086,713,0.599
1041,11:48:48,34,person,428,333,1093,713,0.628
1043,11:48:48,34,person,330,319,1048,713,0.443
1049,11:48:49,78,person,365,58,998,539,0.406
1049,11:48:49,34,person,209,309,998,714,0.437
1051,11:48:49,34,person,192,319,1012,715,0.535
1053,11:48:49,34,person,168,325,1018,715,0.563
1055,11:48:49,34,person,145,326,1027,715,0.483
1057,11:48:49,34,person,125,325,1037,715,0.510
1059,11:48:49,34,person,107,320,1051,714,0.426
1061,11:48:49,34,person,97,324,1052,714,0.460
1061,11:48:49,78,handbag,536,55,928,342,0.621
1063,11:48:49,34,person,0,118,1280,714,0.651
1065,11:48:50,34,person,0,88,1280,713,0.686
1067,11:48:50,34,person,0,74,1280,713,0.424
1069,11:48:50,34,person,0,80,1280,712,0.543
1071,11:48:50,34,person,0,107,1280,713,0.642
1073,11:48:50,34,person,35,157,1274,712,0.565
1075,11:48:50,34,person,44,173,1252,710,0.734
1077,11:48:50,34,person,0,62,1280,715,0.761
1079,11:48:51,34,person,0,21,1280,717,0.649
1081,11:48:51,34,person,0,4,1280,716,0.597
1083,11:48:51,34,person,0,0,1280,716,0.648
1085,11:48:51,34,person,0,0,1280,717,0.723
1087,11:48:51,34,person,0,0,1280,717,0.579
1089,11:48:51,34,person,0,0,1280,716,0.617
1091,11:48:51,34,person,0,0,1280,713,0.588
1093,11:48:51,34,person,38,124,1242,714,0.615
1095,11:48:52,34,person,117,220,1164,715,0.469
1097,11:48:52,34,person,142,259,1136,713,0.505
1099,11:48:52,34,person,136,266,1144,715,0.482
1101,11:48:52,34,person,118,261,1157,714,0.447
1103,11:48:52,34,person,109,261,1170,714,0.518
1105,11:48:52,34,person,107,268,1173,715,0.582
1107,11:48:52,34,person,102,272,1178,713,0.616
1109,11:48:53,34,person,51,230,1230,713,0.722
1111,11:48:53,34,person,9,211,1230,713,0.704
1113,11:48:53,34,person,74,289,1125,713,0.610
1115,11:48:53,34,person,96,322,1085,712,0.621
1115,11:48:53,83,cell phone,370,183,878,511,0.551
1115,11:48:53,84,person,18,4,1177,711,0.455
1117,11:48:53,34,person,95,332,1074,713,0.629
1117,11:48:53,83,cell phone,361,167,886,506,0.700
1119,11:48:53,34,person,101,335,1088,713,0.563
1119,11:48:53,83,cell phone,354,157,894,506,0.860
1121,11:48:53,34,person,102,334,1098,713,0.658
1121,11:48:53,83,cell phone,343,149,896,506,0.782
1123,11:48:53,34,person,88,334,1097,714,0.688
1123,11:48:53,83,cell phone,347,149,888,499,0.814
1123,11:48:53,85,tv,350,153,883,498,0.523
1125,11:48:54,34,person,86,334,1106,714,0.623
1125,11:48:54,83,tv,354,151,884,493,0.422
1125,11:48:54,85,cell phone,355,154,882,494,0.804
1127,11:48:54,34,person,75,334,1104,714,0.609
1129,11:48:54,34,person,67,332,1106,714,0.683
1129,11:48:54,83,tv,355,152,878,488,0.626
1131,11:48:54,34,person,65,332,1109,714,0.712
1131,11:48:54,83,cell phone,349,147,878,487,0.836
1133,11:48:54,34,person,72,332,1123,714,0.659
1133,11:48:54,83,cell phone,349,145,876,482,0.884
1135,11:48:54,34,person,65,331,1125,714,0.597
1135,11:48:54,83,cell phone,347,142,877,482,0.884
1137,11:48:54,34,person,60,331,1126,713,0.644
1137,11:48:54,83,cell phone,344,138,876,479,0.762
1139,11:48:54,34,person,53,330,1127,713,0.626
1139,11:48:54,83,cell phone,343,136,876,478,0.726
1141,11:48:55,34,person,50,331,1128,713,0.655
1141,11:48:55,83,cell phone,340,133,874,475,0.764
1143,11:48:55,34,person,53,332,1138,713,0.645
1143,11:48:55,83,cell phone,342,131,870,470,0.864
1145,11:48:55,34,person,45,331,1138,713,0.657
1145,11:48:55,83,cell phone,336,128,874,474,0.889
1147,11:48:55,34,person,40,331,1136,713,0.585
1147,11:48:55,83,cell phone,334,127,876,477,0.869
1149,11:48:55,83,cell phone,336,126,875,474,0.693
1151,11:48:55,83,cell phone,336,127,876,476,0.858
1151,11:48:55,34,person,34,331,1136,713,0.652
1153,11:48:55,83,cell phone,336,126,875,475,0.790
1153,11:48:55,34,person,36,332,1140,713,0.673
1155,11:48:56,83,cell phone,338,125,872,472,0.773
1155,11:48:56,34,person,31,330,1144,713,0.649
1157,11:48:56,83,cell phone,333,126,879,481,0.819
1157,11:48:56,34,person,27,330,1143,713,0.619
1159,11:48:56,83,cell phone,337,128,877,480,0.807
1159,11:48:56,34,person,26,329,1147,713,0.582
1161,11:48:56,83,cell phone,338,133,879,486,0.716
1161,11:48:56,34,person,25,328,1148,713,0.665
1161,11:48:56,88,tv,344,137,874,491,0.432
1163,11:48:56,34,person,26,327,1151,714,0.726
1165,11:48:56,34,person,29,328,1148,714,0.671
1165,11:48:56,83,cell phone,340,141,878,491,0.815
1167,11:48:56,34,person,31,329,1148,714,0.672
1167,11:48:56,83,cell phone,342,143,877,492,0.864
1169,11:48:56,34,person,33,329,1147,714,0.731
1169,11:48:56,83,cell phone,346,146,879,493,0.893
1171,11:48:57,34,person,33,329,1146,714,0.706
1171,11:48:57,83,cell phone,347,147,879,493,0.733
1171,11:48:57,90,tv,343,149,881,490,0.582
1173,11:48:57,34,person,32,329,1147,714,0.728
1173,11:48:57,83,tv,349,149,874,489,0.543
1173,11:48:57,90,cell phone,343,148,881,489,0.783
1175,11:48:57,34,person,31,329,1144,714,0.742
1175,11:48:57,83,tv,349,151,874,491,0.606
1175,11:48:57,90,cell phone,342,150,882,493,0.816
1177,11:48:57,34,person,32,330,1142,714,0.695
1177,11:48:57,83,tv,349,152,872,490,0.583
1177,11:48:57,90,cell phone,339,146,886,494,0.664
1179,11:48:57,34,person,34,329,1143,713,0.664
1179,11:48:57,83,tv,347,150,873,490,0.617
1179,11:48:57,90,cell phone,339,147,883,493,0.782
1181,11:48:57,34,person,37,330,1145,713,0.619
1181,11:48:57,83,tv,346,150,872,490,0.599
1181,11:48:57,90,cell phone,338,148,881,493,0.801
1183,11:48:57,34,person,33,329,1144,714,0.686
1183,11:48:57,83,tv,344,149,875,491,0.516
1183,11:48:57,90,cell phone,338,145,882,492,0.701
1185,11:48:57,34,person,29,330,1142,713,0.656
1185,11:48:57,83,cell phone,342,141,877,487,0.676
1185,11:48:57,90,tv,335,140,883,489,0.413
1187,11:48:58,34,person,26,330,1139,713,0.645
1187,11:48:58,83,cell phone,335,123,881,477,0.629
1187,11:48:58,90,tv,330,124,883,478,0.563
1189,11:48:58,34,person,22,329,1142,713,0.696
1189,11:48:58,83,tv,328,95,869,447,0.469
1189,11:48:58,90,cell phone,324,93,872,445,0.468
1191,11:48:58,34,person,21,329,1143,713,0.763
1191,11:48:58,83,cell phone,304,55,858,419,0.498
1191,11:48:58,90,tv,300,54,863,420,0.598
1193,11:48:58,34,person,19,328,1146,713,0.739
1193,11:48:58,83,cell phone,292,29,843,395,0.615
1193,11:48:58,90,tv,287,29,847,396,0.440
1195,11:48:58,34,person,16,328,1147,713,0.690
1195,11:48:58,83,cell phone,286,14,835,383,0.849
1195,11:48:58,90,tv,281,15,838,383,0.484
1197,11:48:58,34,person,15,327,1147,712,0.677
1197,11:48:58,83,cell phone,284,9,831,379,0.879
1197,11:48:58,90,tv,281,10,833,378,0.471
1199,11:48:58,34,person,11,327,1147,712,0.748
1199,11:48:58,83,cell phone,286,8,827,377,0.822
1199,11:48:58,90,tv,281,10,830,378,0.491
1201,11:48:59,34,person,10,327,1150,713,0.731
1201,11:48:59,83,cell phone,285,9,828,382,0.716
1201,11:48:59,90,tv,281,11,830,383,0.584
1203,11:48:59,34,person,10,327,1149,712,0.782
1203,11:48:59,83,tv,292,35,832,408,0.758
1205,11:48:59,34,person,12,329,1147,712,0.698
1205,11:48:59,83,tv,302,88,840,459,0.632
1205,11:48:59,90,cell phone,295,87,845,460,0.572
1207,11:48:59,34,person,20,330,1151,712,0.559
1207,11:48:59,83,cell phone,312,129,848,497,0.792
1209,11:48:59,34,person,19,330,1150,713,0.560
1209,11:48:59,83,cell phone,320,158,844,513,0.869
1211,11:48:59,34,person,25,331,1153,713,0.541
1211,11:48:59,83,cell phone,320,167,845,521,0.914
1213,11:48:59,34,person,27,331,1153,713,0.548
1213,11:48:59,83,cell phone,320,170,845,521,0.884
1215,11:48:59,34,person,28,330,1152,713,0.691
1215,11:48:59,83,cell phone,317,171,848,525,0.896
1217,11:49:00,34,person,27,332,1149,713,0.628
1217,11:49:00,83,cell phone,320,166,845,512,0.847
1219,11:49:00,34,person,21,331,1148,713,0.660
1219,11:49:00,83,cell phone,312,152,843,501,0.888
1221,11:49:00,34,person,18,332,1146,713,0.718
1221,11:49:00,83,cell phone,302,136,846,495,0.700
1221,11:49:00,90,tv,304,126,840,488,0.666
1223,11:49:00,34,person,18,332,1149,713,0.569
1223,11:49:00,83,tv,297,124,846,486,0.460
1223,11:49:00,90,cell phone,300,119,842,485,0.875
1225,11:49:00,34,person,16,331,1152,713,0.650
1227,11:49:00,34,person,13,331,1151,713,0.734
1227,11:49:00,83,cell phone,287,116,851,490,0.887
1229,11:49:00,34,person,10,331,1150,714,0.738
1229,11:49:00,83,cell phone,284,112,854,493,0.903
1231,11:49:00,34,person,8,330,1149,713,0.727
1231,11:49:00,83,cell phone,285,111,851,491,0.873
1233,11:49:01,34,person,9,330,1152,713,0.675
1233,11:49:01,83,cell phone,288,111,848,489,0.886
1235,11:49:01,34,person,13,329,1158,712,0.735
1235,11:49:01,83,cell phone,289,110,845,485,0.824
